Date,Open,High,Low,Close,Volume,Market Cap
2021-11-12,0.255947847414849,0.2691083164263549,0.253819262472243,0.2612156436927076,3138403689.333333,34482628512.36686
2021-11-13,0.261022170058504,0.266260485146218,0.2506088408431345,0.259420200478699,1900481640.0,34204184646.74492
2021-11-14,0.2598870261481192,0.2619882166440955,0.2549262654142004,0.2616909202191527,1421556390.8013935,34144403860.423466
2021-11-15,0.2616562906019377,0.2697198184651054,0.2607651558764527,0.2627663041322347,1763360422.3554008,34660354591.10028
2021-11-16,0.2629982722826298,0.2648596723778149,0.2570333586081683,0.2572371917811224,1287245062.4895103,34506009023.15122
2021-11-17,0.2569678773080651,0.2569678773080651,0.2289102324207143,0.237855354934066,1886248281.7777777,32151461759.445454
2021-11-18,0.2373809162059607,0.2406510626050496,0.2316259152589756,0.2378161297652345,1810945186.6666667,31280819729.580093
2021-11-19,0.2379342056678527,0.241208888429757,0.217778416231954,0.2208614680230502,1473742396.8888888,30495542413.756416
2021-11-20,0.2219025569796874,0.2368803826768132,0.2170789026550284,0.2333314481460686,1783993845.7777777,30129758027.835617
2021-11-21,0.233445838342988,0.2358716309560121,0.2261302415202508,0.2339537923159136,1069182211.3333334,30710587550.85417
2021-11-22,0.2335319285077597,0.2335319285077597,0.2263624822001908,0.2263624822001908,938912062.8888888,30346705219.93208
2021-11-23,0.226755826672603,0.226755826672603,0.2176843657459466,0.2201523744166395,1011997317.3706294,29418995697.97781
2021-11-24,0.2198186022811264,0.235168600689332,0.215904418743819,0.2269119940365859,1598948734.2222223,29697183522.06185
2021-11-25,0.2268298847713292,0.2299044490278116,0.2108968788621988,0.2169995377788046,1693033610.6666667,29036738772.646576
2021-11-26,0.217377770053815,0.2285831386687486,0.2148126940014682,0.2215914969802339,1352282379.1111112,29155455552.04628
2021-11-27,0.2214049088128369,0.2219314229798211,0.1944380242489924,0.201912950474952,2068409472.8888888,27568318754.19729
2021-11-28,0.2016083685841243,0.2092354299048172,0.2016083685841243,0.2041064964375439,1989707653.7777777,27305039629.3515
2021-11-29,0.205028802021941,0.2075322245512708,0.1939690438407939,0.2075322245512708,1304645863.1111112,26533615843.291206
2021-11-30,0.2076422135155911,0.2235712559186428,0.2035281286962162,0.2156823809554033,1706843016.4444444,27850860551.066963
2021-12-01,0.2153395765385032,0.2254653998788555,0.2132870387907607,0.2151162429313238,2229934096.888889,28898641381.84103
2021-12-02,0.2150857467721857,0.2183760517040441,0.2063480325530816,0.209483620541696,1288380380.4444444,28281386467.72389
2021-12-03,0.2095342874312586,0.2218031029721588,0.2025706199768942,0.2094302811517723,1597231982.4444444,27799845921.01348
2021-12-04,0.2096135152220003,0.2146626249149742,0.1956906962241237,0.2006863162601722,1562010600.4444444,27338066027.27617
2021-12-05,0.1999555029309516,0.2000335190537099,0.134694228613236,0.1787488152702722,3437678005.333333,23239680474.791103
2021-12-06,0.1793555354227979,0.1810241871625136,0.1637984075846518,0.1708381548123302,2423710395.111111,22954376991.81084
2021-12-07,0.1714436636819403,0.1804125537825874,0.1599268765720903,0.1780538655703588,1539247416.8888888,22490540825.22432
2021-12-08,0.1785871062397534,0.1826885537420662,0.175688619519611,0.1769050055667754,1694983892.0,23768953367.65991
2021-12-09,0.1765962646689144,0.1820833302112252,0.1730412188349508,0.1792749244996588,1182645292.0,23630400001.600044
2021-12-10,0.1791378716121559,0.1817367514371238,0.1700121515824868,0.1707082259877368,981950415.5555556,23298203114.179337
2021-12-11,0.1695911080458202,0.1744198680310472,0.1646935588699723,0.1646935588699723,959760797.43554,22455027075.64168
2021-12-12,0.1641452634181435,0.1697772385595799,0.162004574326998,0.168930390101784,911054031.3333334,22157571359.170456
2021-12-13,0.1688781343996164,0.1724529631506834,0.166184661616207,0.1699780527417075,635475947.7777778,22368902058.936794
2021-12-14,0.1698419761844541,0.1703785970595981,0.1525665871085805,0.1578689236210499,792364619.5335689,21530477078.758408
2021-12-15,0.1576254933107102,0.2177225119436484,0.1557769278773015,0.190584084275418,3591384153.1986065,23354511307.45059
2021-12-16,0.1911890476933568,0.1911890476933568,0.1718086287633403,0.1813620205642828,4863910932.444445,23834961627.921
2021-12-17,0.1811441206070254,0.184377732203403,0.173606985853713,0.1740085778990883,1834957856.0,23775228218.54213
2021-12-18,0.1733469538511367,0.1764348005299694,0.1633041570860494,0.1696840393536758,1429708422.2222223,22733898424.40753
2021-12-19,0.1689746182186211,0.174538711948542,0.1664752165428895,0.172210433167153,1578932338.2535212,22740722284.33284
2021-12-20,0.1722113440475402,0.1741582837198787,0.1696773697268984,0.1696773697268984,576649431.1608392,22781533971.740376
2021-12-21,0.1696758818922051,0.1708145893926081,0.1617635574112362,0.1671139694215619,792797567.5555556,22046032368.557037
2021-12-22,0.1671938736008523,0.1717920021495456,0.1661250634507171,0.1710114769581245,1132089783.7777777,22525211244.49175
2021-12-23,0.1710480223067885,0.1786159148840256,0.1700976010069496,0.1733289065452025,860783840.2222222,23026566641.35257
2021-12-24,0.1731164841147066,0.1843897293412404,0.1717962345967338,0.184091914940039,1201056215.1111112,23540180008.825974
2021-12-25,0.1845683714910429,0.1947911837863921,0.1800322062223017,0.1866004451130608,1442719483.1111112,24674370597.515694
2021-12-26,0.1863815223440188,0.193632391658295,0.1857380657906501,0.1914921801880091,1542950247.5555556,25187251224.20448
2021-12-27,0.19069179951973,0.1924679410558868,0.186028393107356,0.1902678924381076,1151380574.2222223,25093979891.201992
2021-12-28,0.1898616581945712,0.1933746140478861,0.1878848982100931,0.1878848982100931,972572679.7777778,25278339605.19513
2021-12-29,0.1879675469230071,0.1879675469230071,0.1731773693940514,0.1744385597361569,1242723669.1111112,23807917301.17368
2021-12-30,0.1741482710209219,0.1773668373353359,0.167373293150041,0.1679916506128604,1172521036.4444444,23037619203.191845
2021-12-31,0.1680225169740657,0.1757150359425705,0.1664026760914355,0.1715992583684927,1175384333.1111112,22800860764.19835
2022-01-01,0.1713767300496362,0.1755269910089267,0.1667692014589729,0.1706259646285633,886803482.4444444,22819979482.34569
2022-01-02,0.1703943685864332,0.1737575978490703,0.1701372374773395,0.1730669581332382,894331820.2222222,22817697916.432068
2022-01-03,0.1733071444347655,0.176130841228826,0.171226854333793,0.1744125022317493,720198671.1111112,22992289735.49202
2022-01-04,0.1744749482147886,0.1744749482147886,0.1678031658005236,0.1701855568576905,796937495.1111112,22771341175.11225
2022-01-05,0.1703149589065346,0.1725771219143217,0.1677018960925511,0.168640803454553,764212441.5555556,22599701588.035416
2022-01-06,0.1686559943288819,0.1710169937857124,0.1496042079445093,0.1595165444492239,832527652.4444444,22248528413.578026
2022-01-07,0.1590620149539244,0.1619770963783287,0.1545824125137174,0.1600616330560087,1548299218.2222223,20980036295.845047
2022-01-08,0.1602421906352528,0.1602656102091486,0.1504185470173071,0.154693754808993,1173542852.8888888,20561077356.226284
2022-01-09,0.1549260183707017,0.1577972654658648,0.1469016723247032,0.1511149841900847,953600753.1111112,20485209109.250443
2022-01-10,0.1510558904184644,0.1538354977473308,0.1492436922778275,0.1507028958776474,806794019.5555556,20111623965.816917
2022-01-11,0.1506267201735377,0.1521818141076031,0.1389789260937843,0.143199613240771,707345551.7777778,19564699785.001072
2022-01-12,0.1432231852787899,0.1635376441160432,0.1423204124046057,0.1535147670898866,1295476949.8536584,19714816192.092964
2022-01-13,0.1537802320308985,0.1615885662960735,0.151834141315376,0.1611289912798668,1354333280.0,20763546440.501743
2022-01-14,0.1628314189107226,0.1756274604566706,0.1615801540363338,0.1733542376198815,1651536976.0,22337581538.93773
2022-01-15,0.17192454362962,0.2051360053017703,0.1711394786301029,0.1836676079641761,4958143464.0,25041564358.49689
2022-01-16,0.1830698528701305,0.1939181666619944,0.1823872380219218,0.1848965714422688,3561417220.888889,24982396292.02544
2022-01-17,0.1848712638285851,0.1848712638285851,0.1749645593030738,0.1772081846536971,1394858847.5555556,23835471772.14125
2022-01-18,0.1769519492357435,0.1776813632717453,0.1663806250403516,0.1713175224714153,1151351865.7777777,22634617493.483536
2022-01-19,0.1709943764727644,0.1733797760287026,0.1621882494562164,0.1651703020037853,1231697663.5555556,22081432702.62589
2022-01-20,0.165262131533372,0.1687481917899605,0.159617744155088,0.161834235209188,1045161750.076655,21760830624.456104
2022-01-21,0.161895218729703,0.1689377838780349,0.1548625632663527,0.1548625632663527,784524056.2222222,21771017660.354706
2022-01-22,0.1553475876277746,0.1573758955894404,0.1409095161320941,0.1415746293131017,1255034350.0,20081674202.179184
2022-01-23,0.1422671555182295,0.1450239910084901,0.1221754985059423,0.1327571169471197,1923934613.93007,17737130305.59425
2022-01-24,0.1330575130571662,0.1432019515242922,0.1330280843764681,0.141677089918094,1811890648.0,18350820870.17392
2022-01-25,0.1418803474561086,0.1418803474561086,0.1267283441613383,0.1375402923704933,1440512367.5555556,17854549594.064423
2022-01-26,0.1375141872194961,0.1471542148032438,0.1328271008683046,0.1440037904363184,1657265991.358885,18379896048.57794
2022-01-27,0.1429039233340055,0.1530248741058451,0.1415662749984388,0.143352628361047,1520807636.8888888,19442616276.86084
2022-01-28,0.1432273009952039,0.1454152379097175,0.1367227229071327,0.1415083254923186,1174680006.2222223,18762781031.838528
2022-01-29,0.1412610362338603,0.1425485426213643,0.138351779918589,0.1418478344647075,669073469.3333334,18634415075.199387
2022-01-30,0.1416948399049107,0.1440471131804726,0.141395938892965,0.1431233842962636,497420177.5555556,18920184626.255325
2022-01-31,0.1432479362452511,0.1436725393692716,0.1385340230457879,0.1394647333949323,411761746.2222222,18806364638.99871
2022-02-01,0.1394356674836799,0.1422872617092883,0.1367919580270185,0.1418108365353222,568992312.4444444,18457879554.05262
2022-02-02,0.1417160571907366,0.1440056228478483,0.1411383481482408,0.1428641681321149,590527620.2222222,18911850900.49657
2022-02-03,0.1424891066405237,0.1454494179133704,0.1367995054187585,0.1369992939128605,515565797.7777778,18815541634.583263
2022-02-04,0.137231306087154,0.1392577135886001,0.1352909791652503,0.1373744949022543,654249762.2222222,18208311757.157524
2022-02-05,0.1379544477971948,0.1479905984715078,0.1372501962233664,0.1479905984715078,553611269.7777778,18698916785.92905
2022-02-06,0.1478027409757009,0.1503901811836746,0.1455930436048032,0.1471738893008985,782844009.1111112,19689657383.210438
2022-02-07,0.1472719274479771,0.1549197896520333,0.1453996275335141,0.1539162589864008,595247251.6666666,19694224372.30494
2022-02-08,0.1541837470623704,0.1713927663982085,0.1520616505202748,0.1659238868698095,1325745884.8888888,21286257193.164856
2022-02-09,0.1654872102223266,0.1697308886398311,0.1535542795099446,0.1584868805713968,1690545636.8888888,21250525616.56557
2022-02-10,0.1583171048379412,0.1609120232215745,0.1549292913069579,0.159400405675636,968115748.4444444,20993176668.35309
2022-02-11,0.1595542473371224,0.1606733788622472,0.1513116782445636,0.152032014226443,905695319.5555556,20817562312.540337
2022-02-12,0.1518125423097161,0.1543233689788899,0.1433523246592331,0.1449651425543262,875351036.8888888,20042725651.81398
2022-02-13,0.1450346211116972,0.1471141504418458,0.1416425409362957,0.1441638963217667,770058664.4444444,19124528437.94822
2022-02-14,0.1444105373915831,0.1575219379293422,0.1440204841676883,0.1492990971261758,879743687.7777778,19868632459.852222
2022-02-15,0.1484135892878458,0.1502358427290155,0.143641937623517,0.1460621987952875,1411680935.5228071,19337755057.14846
2022-02-16,0.1460612866596972,0.1523689715895202,0.1451991105228696,0.1518831720077781,711875212.2222222,19820154953.733997
2022-02-17,0.1518022795989826,0.1518022795989826,0.1466649222478147,0.1491912203880644,608718662.020906,19804701357.25717
2022-02-18,0.1489668935956424,0.149933161435593,0.1380033029342068,0.1386598294633017,616119362.7777778,19314444589.413525
2022-02-19,0.1386639455959358,0.1422959619213814,0.1371968746064782,0.1389018068187557,704162800.6132404,18593773961.19339
2022-02-20,0.1388319699511926,0.1461154179971844,0.1388100891285783,0.1412371637819404,562173393.1111112,18794217935.568005
2022-02-21,0.1412113813525488,0.1412113813525488,0.1358486630523105,0.1371473457759849,498747500.1111111,18270283429.883392
2022-02-22,0.1368928634376209,0.1413667344223785,0.1277323614897559,0.1277323614897559,556410463.1111112,18218034079.734383
2022-02-23,0.1283552909284974,0.1318588601124974,0.125253366762267,0.1318588601124974,805825112.8888888,17116128837.8579
2022-02-24,0.1316693946000555,0.1355526452246795,0.1277095884083007,0.1278780581442633,549999795.8888888,17523442412.611435
2022-02-25,0.1275515785365069,0.127723932946181,0.1088664801297366,0.1234904457742583,1076458058.2222223,15623948493.768433
2022-02-26,0.1241352370479085,0.1284201212139701,0.1208501700169309,0.1279154193791644,995918192.4444444,16485838813.073568
2022-02-27,0.1279074870398692,0.1303620029014757,0.126312087899991,0.1276815106442115,563214062.8888888,16969923602.64437
2022-02-28,0.1279198946434409,0.1285489584070112,0.1219425174608834,0.1232793349565692,513697725.5555556,16686823919.057983
2022-03-01,0.1235045447197615,0.1345149967894262,0.1220911317388759,0.1332277631140548,776584946.0,16719103959.603971
2022-03-02,0.1335443285928783,0.1375978556318514,0.1308988797654707,0.1340665470590752,673578948.8888888,17667727754.366837
2022-03-03,0.1341496552440978,0.1362078818096516,0.1310355081308742,0.1330556257911932,590428045.8888888,17733246922.04822
2022-03-04,0.1332234379465043,0.133871757862651,0.1283367487374425,0.1298144970854656,484528638.8850174,17435576695.049313
2022-03-05,0.12987122540005,0.1301126213318104,0.1214960587028508,0.1223803846334388,536604526.48421055,16736981094.138384
2022-03-06,0.1225249120740063,0.1256354949896829,0.1216144074697798,0.1252416743424843,495268703.311828,16410511962.959948
2022-03-07,0.1252413192182296,0.1257046260252753,0.1202242195964168,0.1206917700024469,400800331.2222222,16365522767.223812
2022-03-08,0.120848870197506,0.1225562952294832,0.1145624389435048,0.117054571692999,524090275.4444444,15853593899.85842
2022-03-09,0.1171248966487356,0.1198967208953047,0.115590380499658,0.11699123091739,588941350.6666666,15659646347.822252
2022-03-10,0.1171357930591357,0.1238110430736145,0.1168766850883357,0.1215507088099106,583130132.2222222,16116125261.578163
2022-03-11,0.1215206093465822,0.1216505721420706,0.115504095881004,0.1169077899009934,579271020.2222222,15562176595.67868
2022-03-12,0.1169954010918957,0.1184613493881653,0.1146474688045112,0.1156255713986554,495775864.2222222,15421269747.108694
2022-03-13,0.1155754463114945,0.117363696577801,0.1152585799148206,0.1153038280978713,352460981.3333333,15437790825.038462
2022-03-14,0.1151102461279243,0.11647743156148,0.1105058086029066,0.1116070173192921,305957649.0555556,15228244944.38028
2022-03-15,0.1115790540248066,0.1190052555224924,0.1106206541659637,0.1139699521271513,662052897.5555556,15060190827.13297
2022-03-16,0.1140154775669462,0.1141376523801918,0.1110296757010926,0.1126678027979037,486915640.8888889,14928517207.796638
2022-03-17,0.1126370085474903,0.1170327182612549,0.1122617509872613,0.1170327182612549,398721963.1111111,15164249084.258837
2022-03-18,0.1169381333788546,0.1187238118293126,0.1162838723061585,0.1164437174192196,371279879.3333333,15536285016.418324
2022-03-19,0.116505301086924,0.1194843072243413,0.1145177721816739,0.1193284435537516,298995914.2222222,15429712884.354378
2022-03-20,0.1192309961913074,0.1243835195253458,0.118457420011906,0.1235034803486542,416029209.6666667,16118924167.86768
2022-03-21,0.1235756458528168,0.1240498445965475,0.1177542841697642,0.1192524169431069,437910395.0,16022948534.312798
2022-03-22,0.1191861029258079,0.1215452726443113,0.117972698532754,0.119208555693289,400424928.3333333,15888217226.3856
2022-03-23,0.1193619499852188,0.1254273822851035,0.1189335856955902,0.122410651144235,532774002.8888889,16285802385.644096
2022-03-24,0.1224219155535327,0.1307670917639903,0.1212617823861072,0.1298057137189893,593627289.087108,16481016966.302427
2022-03-25,0.1298195398612338,0.1409137425855799,0.1283895159862874,0.1363159884063715,1768066367.1111112,18043048108.168003
2022-03-26,0.1368084566869874,0.1373947284314758,0.128731099151296,0.1310868433652577,1190028254.4444444,17776014677.105812
2022-03-27,0.1308740382317865,0.1364486183787539,0.1299757586326732,0.1362038935995363,827822049.7777778,17659032628.508396
2022-03-28,0.1359444611054458,0.1448601148802875,0.1356826817698375,0.1448601148802875,1256071130.4444444,18595761158.185555
2022-03-29,0.1446523506746889,0.1524064304265626,0.1419326649764017,0.1419326649764017,1741740673.3333333,19778603153.257404
2022-03-30,0.1424944548108203,0.1486665413741602,0.1412512103198636,0.1444658897395434,1345996383.1111112,19287660844.17824
2022-03-31,0.1445100894876151,0.1450466028219426,0.1390650077873102,0.1435345008325219,1247155273.1111112,18953363993.34214
2022-04-01,0.1431593645676133,0.1471430476040808,0.1371474226205546,0.1378540982510741,1637135002.3135889,18964246694.3552
2022-04-02,0.1379753797110333,0.1423063093146532,0.1332584961183006,0.1411621395414553,1313830821.463415,18312361988.229225
2022-04-03,0.1413087110903716,0.1442308049619878,0.1388640906534904,0.1388640906534904,949321143.1111112,18847006266.991173
2022-04-04,0.138758816869029,0.1490551213904522,0.1366171578248406,0.1464037240439158,1046090932.6666666,18932715340.218887
2022-04-05,0.1464917957995146,0.1546634859983306,0.1418434484158273,0.1485786032635928,2243760549.333333,19385539738.580265
2022-04-06,0.1485807531769672,0.1783585047948059,0.1477110905765211,0.1720801555979545,4133295133.3333335,20946961609.432667
2022-04-07,0.1725321779350101,0.1725321779350101,0.1430021698112323,0.1430021698112323,7030290578.285714,20490713021.98929
2022-04-08,0.1433292302407393,0.1481514767006688,0.1405179552862849,0.1462953303245558,3096418286.2222223,19181361680.657845
2022-04-09,0.1459709619923018,0.1528145346746465,0.1412274736672025,0.1426042352990474,2001128718.71777,19548928368.887
2022-04-10,0.1425720652310004,0.1446171976483305,0.1409121042327466,0.1443552729128112,1462302420.6666667,18983827943.590656
2022-04-11,0.1443484416378987,0.1443484416378987,0.1443484416378987,0.1443484416378987,852330304.0,19150818077.613976
2022-04-12,0.1481110723256434,0.1513204487184107,0.1337384370621825,0.1342132571102309,2410474404.4412813,18941087762.52196
2022-04-13,0.1342066960315134,0.1443124536333948,0.1341882744130672,0.1383399153812126,1679531520.0,18347133455.86474
2022-04-14,0.1381474963921658,0.1423003234552494,0.1367731888753876,0.1401008985331901,1483255148.7552447,18559020829.30332
2022-04-15,0.1400212361964959,0.1466330498803753,0.1378654542883659,0.1438518076116749,1547283470.5347986,18802730210.8282
2022-04-16,0.143937214941484,0.1491829348916793,0.1429511829066207,0.1460860768158825,2082290975.1111112,19322022090.71733
2022-04-17,0.1459956455014658,0.1483733614078315,0.1419231713222677,0.14385562266632,1142198880.4444444,19204732515.291225
2022-04-18,0.1436556406797706,0.1448929229803912,0.1389804229811984,0.1392409725198418,763809007.1111112,19016259510.18538
2022-04-19,0.1393443412485271,0.1404620192113418,0.1343276441123864,0.1402122370222382,1197705620.4444444,18228077724.367523
2022-04-20,0.140389107507985,0.1437853031063615,0.1393901944265708,0.1427908823367452,1018118433.672474,18712869796.53195
2022-04-21,0.1427417429508274,0.14631264582326,0.1393310168160573,0.1409326364720458,1242244558.71777,18967256655.33273
2022-04-22,0.1408084091394665,0.1426323485594374,0.1348508405347271,0.1364023971533295,1095639200.0,18559953514.73424
2022-04-23,0.1363326962057744,0.137891495192791,0.1348817037398098,0.1365647261095844,882209080.6153846,18107206316.894405
2022-04-24,0.136360694316912,0.1365820868369102,0.1335968347800359,0.1340114394251431,522420745.1111111,17932625731.52146
2022-04-25,0.1339276518723083,0.1347420328863919,0.1313901382660336,0.1318343752455162,449604042.8888889,17700374049.377174
2022-04-26,0.1318798428775093,0.1673734432486762,0.1236200079605643,0.1572966876905718,2454555307.038328,18371158538.96656
2022-04-27,0.1579751345814464,0.1653800491172438,0.1366225103236927,0.1374436816642021,7966581920.0,20161527842.17672
2022-04-28,0.1376499376044586,0.1454318779147587,0.1360810096725418,0.1396080525008186,4102243464.0,18608403570.03863
2022-04-29,0.1399092747235201,0.1423184191961772,0.1359538982757595,0.1372948941182543,1816589102.5454545,18464827460.7638
2022-04-30,0.1375593965314045,0.1447149104302284,0.1336092621187114,0.1346428818415129,1737727533.3333333,18310572134.643383
2022-05-01,0.1349553604048911,0.1365000787316254,0.1253089116810254,0.1274969018685184,1351129214.0,17762164340.20528
2022-05-02,0.1274664854494447,0.134372817692355,0.1273749100651488,0.1328121600189566,1517226310.1935484,17406327363.550766
2022-05-03,0.1327319963964265,0.1338320538129103,0.1279648799976157,0.1308696038255088,993348257.1119692,17422436657.308895
2022-05-04,0.1308004225599627,0.1318891919563584,0.1269132090886294,0.1294656850128693,737333018.2222222,17274696794.32379
2022-05-05,0.1294679461771129,0.1358585009957845,0.1291143905082544,0.1358585009957845,713112696.0,17453774280.169373
2022-05-06,0.1359302473552843,0.1374813179782393,0.1265531774707414,0.1284553054692892,1116888151.4146342,17588423285.280155
2022-05-07,0.128164929943489,0.1294702800131623,0.1239982108646954,0.1279910079503367,1272783221.5555556,16892660943.834543
2022-05-08,0.1278125379867576,0.1319780561060581,0.1251300987943583,0.1277915736994929,894570891.7777778,17017600841.120005
2022-05-09,0.1274714479977116,0.1281726627407236,0.1238236503401072,0.1238969007529525,866220713.3333334,16674221435.217312
2022-05-10,0.1242007087203224,0.1251556096738476,0.1051844793891942,0.1054419318914109,954270899.605634,15480462012.192566
2022-05-11,0.1023306692397346,0.1177826543625297,0.1001303434614145,0.1081670620926684,1935030632.0,14753960062.308449
2022-05-12,0.1080476485340527,0.1106355616261844,0.0792774690213344,0.0842250415044509,1897533330.2857144,12953947929.876375
2022-05-13,0.0845862765911628,0.0887628067093152,0.0695037088189409,0.082839371550772,2765103977.7777777,10598254305.134588
2022-05-14,0.0824773792783736,0.0941731708503719,0.0824773792783736,0.0877610389552056,1924025014.2222223,11985062078.66676
2022-05-15,0.0881408565112355,0.0917973498482451,0.084007968127055,0.0898305066317487,897115568.6666666,11713096804.2392
2022-05-16,0.0894749631743988,0.0928854975263746,0.0866680462578478,0.0928854975263746,660865290.8888888,11821805900.733433
2022-05-17,0.0930328704300113,0.0930328704300113,0.0863194840767593,0.0878427139379524,610628899.7777778,11703126317.458086
2022-05-18,0.0877694878326294,0.0911503538310407,0.0871482709944335,0.0902815073442677,662358576.4444444,11879224473.607224
2022-05-19,0.0902014268985594,0.0908063803253528,0.083545862699851,0.0835600653351381,710837202.0627178,11599637927.095646
2022-05-20,0.0832870372174853,0.0871352627256126,0.0817696081270618,0.0868008176980745,634565119.1048951,11280111789.9161
2022-05-21,0.086704759758849,0.0878363682869782,0.0828342237606011,0.083996816210745,599403097.3333334,11339764564.295843
2022-05-22,0.0838771628956266,0.0852753187244276,0.0827025834221157,0.0844629844425578,434950804.0,11171445169.363457
2022-05-23,0.0844834796580288,0.0865022571206853,0.0839208315332731,0.0861877724651182,381632450.5555556,11308436618.626465
2022-05-24,0.0859579945158849,0.0882607287645726,0.0823052681914135,0.0832564661268717,638063473.28223,11433393674.111494
2022-05-25,0.0832544939182042,0.0842391529862864,0.0805890356616877,0.0835717853467515,735293790.8888888,11039256164.785456
2022-05-26,0.0835905861840656,0.0842945102157672,0.0821642194102168,0.0829583647706031,651838665.1111112,11031545095.690678
2022-05-27,0.0829069938204857,0.083592351415612,0.0755684268729818,0.0784465790873572,610742592.0,10599135785.458887
2022-05-28,0.0779075692346726,0.0856345226697429,0.0763970502873072,0.0812285402728636,876249885.7777778,10497554117.325031
2022-05-29,0.0814096137335336,0.0831673141793083,0.0810298057234544,0.0818849690947067,1057209681.3333334,10861004533.624971
2022-05-30,0.0818970573273321,0.082993210878461,0.0800132733485491,0.0825980851114876,438454360.7777778,10839913720.42246
2022-05-31,0.0826737558259758,0.0882688324484358,0.0822476962683184,0.0877757555045677,500470420.8111888,11293361380.272308
2022-06-01,0.0879348385796005,0.0881781178148775,0.0834440967158343,0.0861060665476538,661633523.3333334,11441575245.671623
2022-06-02,0.085859226580288,0.0882349237304153,0.0795851832552149,0.0810525734035494,679541163.5649123,11227881111.847923
2022-06-03,0.0809447937064938,0.0831108145091525,0.0803244996882441,0.0827820173777678,634508220.0,10825321017.273336
2022-06-04,0.0828114570686003,0.0828887198391334,0.0796939896082907,0.080383749452978,395948608.3333333,10780377583.818155
2022-06-05,0.0803338059227765,0.082431184618598,0.0794959182376525,0.0817457273630152,374859521.5555556,10787226595.390448
2022-06-06,0.081899895287036,0.0821611248526768,0.0807359677217205,0.081150116996139,283249941.2777778,10818940874.347288
2022-06-07,0.0811839835628603,0.0845763465230127,0.0810479593526127,0.0825484498477665,406479884.2222222,10993475137.42682
2022-06-08,0.0825684977695776,0.0825684977695776,0.0782365558701203,0.0804616553835252,500214706.6666667,10628805283.811892
2022-06-09,0.0804099771429549,0.0815149858743579,0.0792084238556417,0.0794005936887675,416461044.9577465,10629266791.017006
2022-06-10,0.0793552855742805,0.0809838198282811,0.0790352355222856,0.0793622388017402,287192237.92280704,10593241523.94533
2022-06-11,0.079366736935128,0.0796612233701856,0.0747596371773522,0.0753377587643586,345108850.0,10295344781.276775
2022-06-12,0.0753978594270854,0.0764205190117678,0.0684204210802173,0.0697736616872182,394400849.6666667,9691931018.949492
2022-06-13,0.069836172478512,0.0703197182979211,0.063725796983808,0.0642583074570324,556239134.7777778,8807269247.176796
2022-06-14,0.0636674360898412,0.0655608471406681,0.0530571985160916,0.0538192587101546,994418574.993007,7525376378.946218
2022-06-15,0.053957579669075,0.0581383995005776,0.0501049154253459,0.055567760241701,1011670135.9157896,7333183472.67581
2022-06-16,0.0556025444474789,0.06308356781228,0.0505763730371023,0.0629869283795565,706659122.8888888,7251300357.963653
2022-06-17,0.0626712194654798,0.0626712194654798,0.054343221626402,0.054978808940528,827437409.0034844,7672409838.978047
2022-06-18,0.0551627027879187,0.057957257601748,0.0547035796343778,0.056990205245701,543603384.3333334,7522595525.821815
2022-06-19,0.056850824112113,0.0577122170288256,0.0497006322312213,0.053036288524386,434992114.5555556,7157321791.084591
2022-06-20,0.0528815811930387,0.0624158246514768,0.0513046241112036,0.0603563670281755,907609920.8888888,7511056084.953534
2022-06-21,0.0604060021815391,0.06112236628663,0.0576718269806341,0.0602643132447001,755082961.7777778,7859513978.637124
2022-06-22,0.0600470499375911,0.0695371441562745,0.0591012456287843,0.0658322394410019,679481019.4618182,8467581406.066501
2022-06-23,0.0657476754559081,0.0657476754559081,0.0611930659612331,0.0616861691963956,829303939.5555556,8340262373.896803
2022-06-24,0.0616715361823755,0.0646357094892122,0.0616715361823755,0.0640035277806598,490240887.0,8421192967.794061
2022-06-25,0.0639438271051943,0.0681399956170352,0.0639438271051943,0.067387917593598,466782727.2222222,8756844012.781244
2022-06-26,0.0669967559159167,0.0691622873089685,0.0652235345496957,0.0684692687660418,441073729.4444444,8937730726.512384
2022-06-27,0.0685285640985189,0.0770889172659681,0.0674094489636754,0.073467308083536,548229715.3333334,9469920783.618446
2022-06-28,0.0730530697193538,0.0783409204392818,0.0707311412180054,0.0722706862685322,931870614.8888888,9882090733.225586
2022-06-29,0.0720754940196211,0.0729284035782931,0.0656794900516259,0.0658988872189894,588895031.8888888,9282898464.38089
2022-06-30,0.0660497713257124,0.0712563819460608,0.0645898958454631,0.0694022067467901,475086249.14285713,8918313373.56911
2022-07-01,0.0694856984234152,0.0695594267113594,0.0626229273732856,0.0657932226650062,531664252.5555556,8645788064.21511
2022-07-02,0.0663754326109846,0.0678860731329451,0.0641436111734971,0.0662289308877851,513491926.0,8747599958.452385
2022-07-03,0.0662683333428374,0.0677409112368296,0.0658469855757559,0.0666255783802076,379149429.1111111,8862755861.446957
2022-07-04,0.0666328191996555,0.0673516335904013,0.0649999948152803,0.0672436256947068,267187135.7222222,8764792477.9595
2022-07-05,0.0672023922071816,0.0696137981454844,0.0658250067610667,0.069538314072404,303978128.7777778,8953502757.06953
2022-07-06,0.0693266538901284,0.0698861170564245,0.0657036081613778,0.0670920375001206,346566811.5244755,9006109326.638111
2022-07-07,0.0671674278198209,0.0689703263437085,0.0663207837777435,0.0686243575539275,357375836.2763636,8973927982.757767
